DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/9/2017 7:00:00 PM,75,0,91.2,1,1,98.60938,1,1,-96.8,0,0
12/9/2017 7:10:00 PM,75,0,94.8,1,1,61.5,1,1,-96.8,0,0
12/9/2017 7:20:00 PM,75,0,92.7,1,1,9.046875,1,1,-96.8,0,0
12/9/2017 7:30:00 PM,75,0,86.6,1,1,14.07617,1,1,-96.8,0,0
12/9/2017 7:40:00 PM,75,0,82.2,1,1,78,1,1,-97.5,0,0
12/9/2017 7:50:00 PM,75,0,85.8,1,1,100,1,1,-96.8,0,0
12/9/2017 8:00:00 PM,75,0,91.5,1,1,97.1875,1,1,-96.8,0,0
12/9/2017 8:10:00 PM,75,0,93.7,0,0,0,1,0,-97.5,1,0
12/9/2017 8:20:00 PM,75,0,92.9,0,0,0,1,0,-97.5,1,0
12/9/2017 8:30:00 PM,75,0,90.8,0,0,0,1,0,-96.8,1,0
12/9/2017 8:40:00 PM,75,0,88.6,0,0,0,1,0,-97.5,1,0
12/9/2017 8:50:00 PM,75,0,86.5,0,0,0,1,0,-96.8,1,0
12/9/2017 9:00:00 PM,75,0,84.9,0,0,0,1,0,-96.8,1,0
12/9/2017 9:10:00 PM,75,0,83.6,0,0,0,1,0,-96.8,1,0
12/9/2017 9:20:00 PM,75,0,82.4,0,0,0,1,0,-97.5,1,0
12/9/2017 9:30:00 PM,75,0,81.5,0,0,0,1,0,-96.8,1,0
12/9/2017 9:40:00 PM,75,0,80.8,0,0,0,1,0,-97.5,1,0
12/9/2017 9:50:00 PM,75,0,80.3,0,0,0,1,0,-96.8,1,0
12/9/2017 10:00:00 PM,75,0,79.9,0,0,0,1,0,-96.8,1,0
12/9/2017 10:10:00 PM,75,0,79.5,0,0,0,1,0,-96.8,1,0
12/9/2017 10:20:00 PM,75,0,79.3,0,0,0,1,0,-96.8,1,0
12/9/2017 10:30:00 PM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 10:40:00 PM,75,0,78.8,0,0,0,1,0,-96.8,1,0
12/9/2017 10:50:00 PM,75,0,78.7,0,0,0,1,0,-97.5,1,0
12/9/2017 11:00:00 PM,75,0,78.6,0,0,0,1,0,-97.5,1,0
12/9/2017 11:10:00 PM,75,0,78.4,0,0,0,1,0,-96.8,1,0
12/9/2017 11:20:00 PM,75,0,78.3,0,0,0,1,0,-96.8,1,0
12/9/2017 11:30:00 PM,75,0,78.3,0,0,0,1,0,-96.8,1,0
12/9/2017 11:40:00 PM,75,0,78.2,0,0,0,1,0,-96.8,1,0
12/9/2017 11:50:00 PM,75,0,78.1,0,0,0,1,0,-96.8,1,0
12/10/2017 12:00:00 AM,75,0,78,0,0,0,1,0,-97.5,1,0
